employee_id,date_of_joining,joining_month,gender,company_type,wfh_setup_available,designation,resource_allocation,mental_fatigue_score,burn_rate,risk
EMP014845,16-05-2008,May,Female,Service,Yes,2,3,3.9,0.29,Low Risk
EMP014846,21-10-2008,October,Female,Service,No,1,4,5.2,0.4,Low Risk
EMP014847,16-06-2008,June,Female,Product,Yes,3,5,5.7,0.46,Low Risk
EMP014848,10-08-2008,August,Male,Service,No,4,8,6.6,0.54,Low Risk
EMP014849,01-04-2008,April,Female,Service,No,1,3,5.5,0.38,Low Risk
EMP014850,11-08-2008,August,Male,Service,Yes,5,9,8.2,0.81,High Risk
EMP014851,27-02-2008,February,Male,Product,No,2,6,7.1,0.67,Low Risk
EMP014852,30-04-2008,April,Female,Service,Yes,2,5,4.4,0.3,Low Risk
EMP014854,30-12-2008,December,Male,Service,Yes,1,3,5.5,0.34,Low Risk
EMP014855,14-09-2008,September,Female,Product,No,3,6,5.9,0.55,Low Risk
EMP014856,16-05-2008,May,Male,Product,No,1,4,5.8,0.54,Low Risk
EMP014857,16-10-2008,October,Female,Product,Yes,2,4,3.8,0.32,Low Risk
EMP014858,18-11-2008,November,Male,Product,Yes,2,4,4.3,0.35,Low Risk
EMP014859,15-03-2008,March,Female,Service,Yes,2,3,4.6,0.27,Low Risk
EMP014861,14-07-2008,July,Female,Product,No,2,3,5.4,0.36,Low Risk
EMP014863,19-09-2008,September,Male,Service,Yes,1,2,2.7,0.16,Low Risk
EMP014864,11-02-2008,February,Male,Service,No,3,6,5.4,0.43,Low Risk
EMP014865,11-04-2008,April,Female,Service,No,3,8,7.6,0.71,High Risk
EMP014866,21-08-2008,August,Female,Service,Yes,0,1,2.7,0.16,Low Risk
EMP014867,05-04-2008,April,Female,Service,Yes,0,1,0.4,0.05,Low Risk
EMP014868,29-02-2008,February,Female,Product,Yes,2,3,3.8,0.3,Low Risk
EMP014869,11-03-2008,March,Female,Service,Yes,3,4,6.2,0.49,Low Risk
EMP014870,11-12-2008,December,Female,Product,Yes,3,7,7.8,0.78,High Risk
EMP014871,22-05-2008,May,Male,Product,No,1,2,0.1,0.03,Low Risk
EMP014873,25-09-2008,September,Male,Product,No,4,7,6.7,0.6,Low Risk
EMP014875,19-10-2008,October,Female,Product,No,2,5,7.7,0.58,Low Risk
EMP014876,03-02-2008,February,Male,Service,Yes,2,5,7.2,0.6,Low Risk
EMP014877,15-05-2008,May,Male,Product,No,3,6,5.5,0.46,Low Risk
EMP014878,05-07-2008,July,Male,Product,No,3,7,6.7,0.58,Low Risk
EMP014879,01-08-2008,August,Female,Service,Yes,0,1,0.8,0.05,Low Risk
EMP014880,25-11-2008,November,Female,Service,Yes,4,8,8,0.67,Low Risk
EMP014881,09-01-2008,January,Female,Service,No,2,5,5.7,0.48,Low Risk
EMP014882,11-02-2008,February,Male,Product,Yes,1,2,3.8,0.24,Low Risk
EMP014883,25-03-2008,March,Female,Product,Yes,2,4,6.4,0.4,Low Risk
EMP014884,01-11-2008,November,Female,Product,Yes,2,4,3.9,0.33,Low Risk
EMP014885,02-05-2008,May,Female,Product,Yes,2,4,6.1,0.47,Low Risk
EMP014886,06-08-2008,August,Female,Service,Yes,3,6,6.6,0.48,Low Risk
EMP014887,09-07-2008,July,Female,Service,No,2,2,3.8,0.29,Low Risk
EMP014888,14-10-2008,October,Female,Service,No,3,6,6.3,0.61,Low Risk
EMP014889,17-02-2008,February,Female,Product,No,1,3,4.7,0.28,Low Risk
EMP014890,15-11-2008,November,Male,Product,Yes,1,4,6.2,0.46,Low Risk
EMP014891,18-08-2008,August,Female,Service,Yes,4,7,7.3,0.71,High Risk
EMP014892,27-01-2008,January,Male,Service,Yes,1,2,4.1,0.33,Low Risk
EMP014893,09-09-2008,September,Female,Service,No,0,1,0,0,Low Risk
EMP014894,02-11-2008,November,Male,Service,No,4,6,7.3,0.54,Low Risk
EMP014895,09-09-2008,September,Female,Product,Yes,2,5,5.5,0.38,Low Risk
EMP014897,23-01-2008,January,Female,Service,No,1,4,6.5,0.45,Low Risk
EMP014899,18-06-2008,June,Male,Product,Yes,3,7,6.8,0.57,Low Risk
EMP014901,31-01-2008,January,Female,Service,No,1,1,3.6,0.23,Low Risk
EMP014902,07-06-2008,June,Female,Service,Yes,2,4,4,0.24,Low Risk
EMP014903,19-06-2008,June,Male,Product,No,3,7,8.4,0.64,Low Risk
EMP014904,12-02-2008,February,Male,Service,Yes,1,3,5.4,0.49,Low Risk
EMP014906,08-08-2008,August,Female,Service,Yes,1,2,4.1,0.33,Low Risk
EMP014909,06-07-2008,July,Female,Service,Yes,3,5,6,0.42,Low Risk
EMP014910,28-05-2008,May,Male,Service,Yes,2,4,5.3,0.48,Low Risk
EMP014911,03-01-2008,January,Female,Product,Yes,2,4,4.6,0.34,Low Risk
EMP014914,21-08-2008,August,Male,Service,Yes,2,4,5.9,0.41,Low Risk
EMP014915,18-01-2008,January,Female,Product,Yes,2,3,6.1,0.5,Low Risk
EMP014916,11-09-2008,September,Female,Service,No,1,4,5.6,0.34,Low Risk
EMP014917,25-05-2008,May,Male,Service,No,2,5,8.3,0.64,Low Risk
EMP014918,12-03-2008,March,Male,Service,No,5,10,7.6,0.76,High Risk
EMP014919,13-06-2008,June,Male,Service,No,3,4,5.1,0.31,Low Risk
EMP014920,16-04-2008,April,Male,Product,Yes,1,3,6.7,0.44,Low Risk
EMP014921,16-03-2008,March,Male,Service,Yes,1,3,5.7,0.36,Low Risk
EMP014922,09-11-2008,November,Male,Product,Yes,2,2,3.9,0.17,Low Risk
EMP014923,10-08-2008,August,Female,Service,No,3,6,5.7,0.46,Low Risk
EMP014924,08-03-2008,March,Male,Service,Yes,2,3,7.2,0.49,Low Risk
EMP014925,18-02-2008,February,Male,Service,Yes,2,4,4.2,0.33,Low Risk
EMP014926,22-02-2008,February,Male,Service,No,4,8,8.9,0.8,High Risk
EMP014927,29-12-2008,December,Female,Service,Yes,2,4,5.8,0.43,Low Risk
EMP014928,23-03-2008,March,Female,Service,Yes,2,3,2.7,0.2,Low Risk
EMP014929,05-06-2008,June,Female,Service,No,2,4,5.3,0.37,Low Risk
EMP014930,19-08-2008,August,Female,Service,No,2,5,4.1,0.31,Low Risk
EMP014931,15-12-2008,December,Male,Product,Yes,2,3,3.4,0.28,Low Risk
EMP014932,23-05-2008,May,Female,Service,No,2,4,5.3,0.35,Low Risk
EMP014933,14-08-2008,August,Female,Product,Yes,4,7,7.1,0.54,Low Risk
EMP014934,20-03-2008,March,Male,Service,No,2,5,7.1,0.54,Low Risk
EMP014935,24-10-2008,October,Female,Product,Yes,2,4,5.5,0.35,Low Risk
EMP014936,18-07-2008,July,Female,Product,Yes,2,4,6.1,0.43,Low Risk
EMP014937,28-02-2008,February,Female,Service,No,3,3,4.1,0.28,Low Risk
EMP014938,24-09-2008,September,Male,Service,No,4,6,8.3,0.64,Low Risk
EMP014939,20-10-2008,October,Male,Service,Yes,2,6,6.9,0.53,Low Risk
EMP014940,08-05-2008,May,Male,Service,No,4,8,7.1,0.72,High Risk
EMP014941,17-04-2008,April,Male,Service,Yes,1,2,4.7,0.37,Low Risk
EMP014942,01-09-2008,September,Male,Service,No,3,6,4.7,0.41,Low Risk
EMP014943,20-11-2008,November,Female,Service,No,3,6,7.9,0.61,Low Risk
EMP014944,20-07-2008,July,Male,Service,No,2,6,8.2,0.7,High Risk
EMP014945,02-10-2008,October,Male,Service,Yes,4,7,6.8,0.54,Low Risk
EMP014946,24-04-2008,April,Female,Service,Yes,1,4,5.5,0.45,Low Risk
EMP014947,22-07-2008,July,Female,Service,No,2,3,2.1,0.14,Low Risk
EMP014949,06-10-2008,October,Female,Product,No,1,4,5.8,0.37,Low Risk
EMP014951,10-01-2008,January,Female,Service,No,3,5,6.7,0.52,Low Risk
EMP014952,20-08-2008,August,Male,Product,Yes,2,5,6.8,0.48,Low Risk
EMP014953,02-07-2008,July,Female,Service,No,0,1,2.8,0.22,Low Risk
EMP014954,12-04-2008,April,Female,Service,No,3,8,7.9,0.76,High Risk
EMP014958,03-11-2008,November,Female,Service,No,1,3,5.5,0.32,Low Risk
EMP014959,03-09-2008,September,Male,Service,Yes,1,4,6.5,0.47,Low Risk
EMP014960,13-04-2008,April,Male,Service,No,3,7,8,0.79,High Risk
EMP014961,03-11-2008,November,Male,Service,Yes,2,3,6.1,0.41,Low Risk
EMP014962,27-07-2008,July,Male,Service,No,2,4,5.1,0.47,Low Risk
EMP014963,17-03-2008,March,Male,Product,No,1,4,4.5,0.32,Low Risk
EMP014966,07-02-2008,February,Male,Service,Yes,2,4,6.9,0.54,Low Risk
EMP014967,16-08-2008,August,Female,Service,No,4,8,8,0.77,High Risk
EMP014969,14-06-2008,June,Female,Service,No,4,8,8.1,0.78,High Risk
EMP014970,13-12-2008,December,Male,Service,Yes,2,5,7.1,0.54,Low Risk
EMP014971,11-08-2008,August,Male,Service,Yes,3,4,6.3,0.39,Low Risk
EMP014972,11-06-2008,June,Female,Service,Yes,2,4,3.9,0.28,Low Risk
EMP014973,10-02-2008,February,Male,Service,Yes,3,7,7.4,0.51,Low Risk
EMP014974,20-08-2008,August,Female,Product,Yes,3,5,5.2,0.47,Low Risk
EMP014976,14-05-2008,May,Male,Product,Yes,1,2,4.7,0.31,Low Risk
EMP014977,03-04-2008,April,Male,Service,Yes,0,1,1.3,0.08,Low Risk
EMP014978,29-08-2008,August,Male,Product,Yes,0,1,0,0,Low Risk
EMP014979,20-06-2008,June,Female,Product,Yes,2,4,5.7,0.35,Low Risk
EMP014980,28-02-2008,February,Male,Service,Yes,4,8,9.7,0.84,High Risk
EMP014983,28-05-2008,May,Female,Service,Yes,3,5,4.7,0.33,Low Risk
EMP014985,12-02-2008,February,Male,Service,No,1,4,4.4,0.32,Low Risk
EMP014987,11-11-2008,November,Male,Product,No,2,5,5.8,0.52,Low Risk
EMP014988,14-05-2008,May,Female,Product,Yes,3,5,5.3,0.42,Low Risk
EMP014989,18-11-2008,November,Male,Service,Yes,1,2,0.8,0.05,Low Risk
EMP014990,27-08-2008,August,Female,Product,No,3,5,6.4,0.61,Low Risk
EMP014992,17-10-2008,October,Male,Product,Yes,2,3,5.3,0.29,Low Risk
EMP014993,23-12-2008,December,Female,Service,Yes,5,8,9,0.75,High Risk
EMP014994,22-03-2008,March,Male,Service,No,3,6,6.8,0.54,Low Risk
EMP014995,22-08-2008,August,Female,Service,Yes,2,5,8.2,0.68,Low Risk
EMP014996,22-05-2008,May,Male,Service,No,2,5,6.9,0.62,Low Risk
EMP014997,28-12-2008,December,Female,Product,Yes,2,3,5.8,0.5,Low Risk
EMP014998,19-09-2008,September,Female,Service,Yes,1,3,4.9,0.37,Low Risk
EMP014999,16-10-2008,October,Male,Product,Yes,3,6,5.6,0.39,Low Risk
EMP015000,22-04-2008,April,Male,Product,No,2,3,4.7,0.25,Low Risk
EMP015001,17-01-2008,January,Female,Product,Yes,2,5,4.9,0.43,Low Risk
EMP015002,27-02-2008,February,Female,Service,No,2,5,7.4,0.62,Low Risk
EMP015004,10-04-2008,April,Male,Service,Yes,2,4,6.4,0.49,Low Risk
EMP015005,14-09-2008,September,Female,Service,Yes,0,2,3.1,0.13,Low Risk
EMP015006,26-03-2008,March,Female,Product,No,1,2,4.7,0.39,Low Risk
EMP015007,30-03-2008,March,Female,Service,No,4,6,7.3,0.64,Low Risk
EMP015008,14-03-2008,March,Female,Service,Yes,1,2,3.3,0.19,Low Risk
EMP015010,24-07-2008,July,Female,Product,Yes,3,5,5.6,0.42,Low Risk
EMP015011,17-01-2008,January,Male,Service,No,2,4,6.9,0.5,Low Risk
EMP015012,13-10-2008,October,Female,Product,Yes,2,3,2.6,0.19,Low Risk
EMP015014,13-10-2008,October,Male,Product,Yes,1,3,4.5,0.23,Low Risk
EMP015016,18-09-2008,September,Female,Service,Yes,3,5,5.6,0.37,Low Risk
EMP015017,13-08-2008,August,Male,Service,No,4,8,8.1,0.6,Low Risk
EMP015018,12-08-2008,August,Male,Service,Yes,2,3,6.8,0.5,Low Risk
EMP015019,10-10-2008,October,Male,Product,Yes,2,3,5.6,0.41,Low Risk
EMP015020,02-10-2008,October,Female,Service,No,2,4,5.2,0.36,Low Risk
EMP015021,23-11-2008,November,Male,Service,No,3,6,7.6,0.62,Low Risk
EMP015022,30-01-2008,January,Female,Service,No,3,7,6.4,0.57,Low Risk
EMP015023,06-08-2008,August,Female,Product,No,4,9,7.5,0.71,High Risk
EMP015026,23-05-2008,May,Male,Service,Yes,1,2,4.7,0.24,Low Risk
EMP015027,10-04-2008,April,Female,Service,No,2,4,5.5,0.5,Low Risk
EMP015029,12-02-2008,February,Female,Product,Yes,2,3,3.4,0.23,Low Risk
EMP015030,26-04-2008,April,Male,Service,Yes,1,3,3.7,0.27,Low Risk
EMP015032,17-01-2008,January,Female,Service,No,1,3,5.1,0.36,Low Risk
EMP015033,13-06-2008,June,Male,Service,Yes,2,5,6.8,0.69,Low Risk
EMP015035,20-12-2008,December,Female,Product,Yes,0,1,2.7,0.21,Low Risk
EMP015036,07-01-2008,January,Female,Product,No,2,3,4.8,0.44,Low Risk
EMP015037,31-03-2008,March,Male,Product,No,3,6,7.5,0.66,Low Risk
EMP015039,25-06-2008,June,Female,Service,Yes,1,3,6.1,0.41,Low Risk
EMP015042,09-10-2008,October,Male,Service,Yes,1,4,6,0.37,Low Risk
EMP015043,14-04-2008,April,Female,Service,Yes,3,5,4.5,0.37,Low Risk
EMP015044,16-10-2008,October,Male,Service,Yes,3,4,5.1,0.44,Low Risk
EMP015045,15-03-2008,March,Male,Service,Yes,1,3,4.9,0.4,Low Risk
EMP015046,14-07-2008,July,Male,Service,Yes,2,6,6.2,0.58,Low Risk
EMP015047,09-09-2008,September,Female,Product,No,5,10,9.8,0.97,High Risk
EMP015048,19-10-2008,October,Female,Service,No,3,6,7,0.5,Low Risk
EMP015049,01-09-2008,September,Male,Service,No,1,3,4.7,0.4,Low Risk
EMP015050,21-12-2008,December,Female,Service,Yes,3,4,4.7,0.41,Low Risk
EMP015051,17-01-2008,January,Male,Service,Yes,2,4,7,0.54,Low Risk
EMP015052,05-05-2008,May,Male,Service,No,3,6,5.6,0.45,Low Risk
EMP015054,09-04-2008,April,Male,Service,No,3,4,6.8,0.49,Low Risk
EMP015055,12-02-2008,February,Female,Service,Yes,4,8,8,0.71,High Risk
EMP015056,24-11-2008,November,Male,Service,No,2,5,4,0.31,Low Risk
EMP015057,24-01-2008,January,Female,Service,Yes,1,3,2.7,0.21,Low Risk
EMP015058,20-05-2008,May,Male,Product,Yes,0,1,2.4,0.16,Low Risk
EMP015060,21-10-2008,October,Female,Service,Yes,4,7,6.8,0.67,Low Risk
EMP015061,21-10-2008,October,Male,Product,Yes,3,7,8,0.73,High Risk
EMP015062,08-05-2008,May,Male,Service,No,1,5,6.1,0.53,Low Risk
EMP015063,05-11-2008,November,Female,Service,Yes,2,4,3.8,0.19,Low Risk
EMP015064,28-02-2008,February,Female,Product,No,4,7,6.4,0.59,Low Risk
EMP015065,26-10-2008,October,Male,Service,Yes,4,8,7.4,0.72,High Risk
EMP015066,24-05-2008,May,Female,Service,No,3,8,7.4,0.7,High Risk
EMP015067,25-08-2008,August,Female,Product,Yes,1,1,3.5,0.23,Low Risk
EMP015068,08-04-2008,April,Female,Service,Yes,4,8,8,0.69,Low Risk
EMP015069,12-09-2008,September,Female,Product,Yes,3,5,5,0.41,Low Risk
EMP015070,15-01-2008,January,Male,Service,Yes,1,3,3.2,0.22,Low Risk
EMP015071,10-01-2008,January,Female,Product,No,3,6,6.1,0.38,Low Risk
EMP015072,01-01-2008,January,Female,Service,No,4,7,8.6,0.68,Low Risk
EMP015073,29-03-2008,March,Female,Service,No,2,4,4.6,0.34,Low Risk
EMP015075,01-06-2008,June,Male,Product,No,2,6,8.3,0.65,Low Risk
EMP015076,11-03-2008,March,Male,Service,No,1,3,5.1,0.28,Low Risk
EMP015077,04-12-2008,December,Male,Service,No,3,6,8.8,0.71,High Risk
EMP015079,01-12-2008,December,Male,Service,Yes,2,4,3.9,0.31,Low Risk
EMP015080,16-06-2008,June,Male,Product,No,3,5,6.6,0.52,Low Risk
EMP015082,12-03-2008,March,Female,Service,No,2,3,5.2,0.45,Low Risk
EMP015084,01-01-2008,January,Female,Service,Yes,2,3,6.3,0.4,Low Risk
EMP015085,03-02-2008,February,Female,Product,No,3,7,8.6,0.75,High Risk
EMP015086,21-05-2008,May,Female,Service,Yes,3,5,4.9,0.38,Low Risk
EMP015087,15-08-2008,August,Female,Service,Yes,2,3,2.3,0.13,Low Risk
EMP015088,20-07-2008,July,Male,Product,Yes,1,2,4.9,0.37,Low Risk
EMP015090,07-02-2008,February,Female,Product,Yes,3,6,6.6,0.51,Low Risk
EMP015091,03-06-2008,June,Female,Service,No,2,5,5.4,0.5,Low Risk
EMP015092,05-07-2008,July,Female,Service,No,2,5,7.4,0.67,Low Risk
EMP015093,27-09-2008,September,Male,Service,No,2,4,7.3,0.66,Low Risk
EMP015094,17-02-2008,February,Female,Service,Yes,2,3,6.1,0.39,Low Risk
EMP015098,18-10-2008,October,Male,Service,Yes,1,3,4.5,0.3,Low Risk
EMP015099,27-03-2008,March,Male,Service,No,3,6,7.8,0.65,Low Risk
EMP015101,17-01-2008,January,Female,Product,No,4,7,6.1,0.57,Low Risk
EMP015102,09-02-2008,February,Female,Service,Yes,3,5,6.2,0.45,Low Risk
EMP015103,11-11-2008,November,Male,Service,No,1,4,4.8,0.37,Low Risk
EMP015104,22-02-2008,February,Male,Product,Yes,4,8,9.2,0.78,High Risk
EMP015105,19-10-2008,October,Male,Service,Yes,1,2,1.8,0.12,Low Risk
EMP015106,12-02-2008,February,Female,Service,No,2,2,4.8,0.29,Low Risk
EMP015107,01-09-2008,September,Female,Product,Yes,1,4,6.3,0.46,Low Risk
EMP015108,12-03-2008,March,Male,Service,No,2,4,6.9,0.62,Low Risk
EMP015109,06-02-2008,February,Female,Service,Yes,4,7,8.5,0.8,High Risk
EMP015111,05-06-2008,June,Male,Service,Yes,4,8,8.7,0.68,Low Risk
EMP015112,03-04-2008,April,Male,Service,Yes,2,4,8.3,0.63,Low Risk
EMP015113,07-11-2008,November,Male,Product,No,3,7,6.4,0.55,Low Risk
EMP015115,14-08-2008,August,Male,Product,Yes,2,5,7.3,0.74,High Risk
EMP015116,21-05-2008,May,Male,Service,Yes,2,5,5.9,0.55,Low Risk
EMP015117,15-01-2008,January,Male,Service,No,1,2,4.2,0.24,Low Risk
EMP015118,15-07-2008,July,Female,Service,Yes,3,4,5.9,0.49,Low Risk
EMP015119,05-03-2008,March,Male,Service,Yes,2,4,5.4,0.43,Low Risk
EMP015121,25-11-2008,November,Female,Service,Yes,2,3,4,0.24,Low Risk
EMP015122,28-08-2008,August,Male,Product,Yes,1,3,4.3,0.31,Low Risk
EMP015123,15-04-2008,April,Female,Service,Yes,1,3,4,0.35,Low Risk
EMP015125,18-11-2008,November,Female,Product,No,2,5,6.3,0.47,Low Risk
EMP015126,07-03-2008,March,Female,Service,No,4,7,7.7,0.78,High Risk
EMP015127,23-10-2008,October,Female,Product,No,2,5,6.1,0.46,Low Risk
EMP015128,20-02-2008,February,Male,Service,Yes,0,1,3.2,0.15,Low Risk
EMP015129,31-10-2008,October,Male,Product,Yes,1,3,4.9,0.37,Low Risk
EMP015130,26-03-2008,March,Female,Product,Yes,3,5,6.1,0.43,Low Risk
EMP015131,06-09-2008,September,Male,Service,No,3,7,7.3,0.66,Low Risk
EMP015132,05-04-2008,April,Female,Service,Yes,0,1,3.2,0.16,Low Risk
EMP015133,08-09-2008,September,Female,Service,No,2,3,6.5,0.44,Low Risk
EMP015134,22-09-2008,September,Female,Service,No,4,8,6.7,0.66,Low Risk
EMP015135,07-11-2008,November,Male,Service,Yes,0,1,3.5,0.25,Low Risk
EMP015137,20-12-2008,December,Female,Service,Yes,2,2,2.4,0.07,Low Risk
EMP015138,17-02-2008,February,Male,Product,Yes,5,8,8.7,0.76,High Risk
EMP015139,12-03-2008,March,Female,Service,No,2,4,3.1,0.23,Low Risk
EMP015140,09-11-2008,November,Male,Product,No,4,8,7.1,0.63,Low Risk
EMP015142,26-10-2008,October,Female,Service,No,3,6,6.4,0.51,Low Risk
EMP015143,15-12-2008,December,Male,Service,Yes,3,5,4.5,0.4,Low Risk
EMP015144,17-08-2008,August,Female,Service,Yes,3,6,5.8,0.37,Low Risk
EMP015145,30-07-2008,July,Female,Service,Yes,1,2,5.6,0.38,Low Risk
EMP015146,18-12-2008,December,Female,Service,Yes,2,4,5.3,0.3,Low Risk
EMP015147,12-01-2008,January,Male,Product,Yes,1,4,5.8,0.42,Low Risk
EMP015148,09-05-2008,May,Male,Service,No,2,4,5.9,0.4,Low Risk
EMP015149,27-02-2008,February,Male,Service,Yes,0,1,0.9,0.06,Low Risk
EMP015150,09-11-2008,November,Male,Service,Yes,1,3,3.7,0.17,Low Risk
EMP015152,14-10-2008,October,Male,Service,Yes,3,5,5,0.41,Low Risk
EMP015154,05-12-2008,December,Female,Service,Yes,2,5,5.2,0.34,Low Risk
EMP015155,07-10-2008,October,Male,Product,Yes,0,1,1.3,0.03,Low Risk
EMP015157,22-11-2008,November,Female,Product,No,5,10,10,1,High Risk
EMP015158,15-04-2008,April,Male,Service,No,4,8,6.7,0.58,Low Risk
EMP015159,30-01-2008,January,Male,Product,Yes,3,7,7.2,0.53,Low Risk
EMP015160,27-05-2008,May,Male,Service,No,1,3,3.2,0.12,Low Risk
EMP015161,22-08-2008,August,Female,Service,Yes,2,5,6.3,0.43,Low Risk
EMP015162,21-10-2008,October,Male,Product,No,2,4,8.5,0.66,Low Risk
EMP015163,19-12-2008,December,Female,Service,No,3,5,6.3,0.55,Low Risk
EMP015164,22-11-2008,November,Female,Product,Yes,1,3,5.3,0.33,Low Risk
EMP015165,17-04-2008,April,Male,Service,Yes,4,7,7.6,0.6,Low Risk
EMP015167,29-08-2008,August,Male,Product,Yes,1,4,6.2,0.42,Low Risk
EMP015168,31-08-2008,August,Female,Service,No,2,6,6.3,0.52,Low Risk
EMP015169,26-08-2008,August,Female,Service,No,2,3,4.2,0.37,Low Risk
EMP015170,28-04-2008,April,Male,Product,Yes,2,4,5.1,0.41,Low Risk
EMP015171,18-08-2008,August,Female,Service,No,2,5,6.9,0.54,Low Risk
EMP015172,20-09-2008,September,Male,Product,Yes,2,4,5.7,0.4,Low Risk
EMP015173,02-07-2008,July,Female,Service,Yes,2,3,3.9,0.3,Low Risk
EMP015175,11-08-2008,August,Male,Product,No,1,2,3.5,0.2,Low Risk
EMP015176,02-09-2008,September,Male,Service,No,2,5,6.4,0.55,Low Risk
EMP015179,05-01-2008,January,Male,Product,No,4,7,7.3,0.58,Low Risk
EMP015180,14-12-2008,December,Male,Product,No,1,2,3,0.13,Low Risk
EMP015182,21-04-2008,April,Male,Service,No,3,7,7.6,0.68,Low Risk
EMP015185,23-10-2008,October,Female,Service,Yes,3,5,5.4,0.38,Low Risk
EMP015186,20-10-2008,October,Male,Product,Yes,2,4,4.2,0.33,Low Risk
EMP015187,10-02-2008,February,Female,Service,Yes,0,1,2.3,0.15,Low Risk
EMP015188,09-06-2008,June,Female,Service,No,2,2,3.7,0.18,Low Risk
EMP015189,14-08-2008,August,Male,Service,Yes,3,5,6,0.58,Low Risk
EMP015191,08-01-2008,January,Female,Service,Yes,1,2,1.7,0.08,Low Risk
EMP015192,01-01-2008,January,Female,Service,No,2,5,5.8,0.48,Low Risk
EMP015193,29-01-2008,January,Female,Service,No,2,5,7.6,0.55,Low Risk
EMP015194,25-04-2008,April,Female,Service,Yes,1,3,5.5,0.5,Low Risk
EMP015195,07-03-2008,March,Female,Service,No,1,2,4.2,0.27,Low Risk
EMP015196,15-11-2008,November,Male,Service,No,5,9,9.2,0.9,High Risk
EMP015197,04-06-2008,June,Male,Service,No,3,6,7.7,0.57,Low Risk
EMP015198,19-11-2008,November,Female,Service,Yes,0,1,0,0,Low Risk
EMP015199,13-08-2008,August,Male,Service,No,5,9,9.9,0.88,High Risk
EMP015200,08-03-2008,March,Male,Service,Yes,2,3,2,0.14,Low Risk
EMP015201,11-10-2008,October,Male,Service,No,3,6,8.5,0.67,Low Risk
EMP015203,02-01-2008,January,Male,Product,No,3,5,4.9,0.45,Low Risk
EMP015204,27-02-2008,February,Female,Product,Yes,2,4,5.2,0.3,Low Risk
EMP015206,15-10-2008,October,Male,Product,No,2,6,7.1,0.67,Low Risk
EMP015207,26-08-2008,August,Female,Product,Yes,2,5,5.9,0.4,Low Risk
EMP015209,30-05-2008,May,Female,Service,Yes,1,3,5.8,0.48,Low Risk
EMP015210,11-07-2008,July,Male,Product,Yes,2,5,5.5,0.36,Low Risk
EMP015211,07-07-2008,July,Male,Service,No,2,5,6.6,0.56,Low Risk
EMP015212,10-06-2008,June,Female,Service,No,3,7,9.7,1,High Risk
EMP015215,21-11-2008,November,Male,Product,No,1,1,1.8,0.08,Low Risk
EMP015216,16-03-2008,March,Male,Service,Yes,4,7,8.4,0.65,Low Risk
EMP015217,12-01-2008,January,Female,Service,Yes,0,1,0.8,0.07,Low Risk
EMP015218,28-08-2008,August,Female,Service,Yes,2,2,3.7,0.29,Low Risk
EMP015220,16-06-2008,June,Female,Service,Yes,1,3,5.3,0.32,Low Risk
EMP015221,06-09-2008,September,Male,Product,No,1,3,5.6,0.45,Low Risk
EMP015222,22-04-2008,April,Male,Service,Yes,1,3,4.8,0.34,Low Risk
EMP015223,24-12-2008,December,Female,Product,Yes,2,4,4.4,0.33,Low Risk
EMP015224,09-05-2008,May,Female,Service,Yes,2,6,7.9,0.63,Low Risk
EMP015225,09-10-2008,October,Male,Service,Yes,2,4,6,0.39,Low Risk
EMP015227,15-03-2008,March,Female,Product,No,3,4,5,0.35,Low Risk
EMP015229,14-10-2008,October,Male,Product,Yes,1,3,5.7,0.43,Low Risk
EMP015230,08-04-2008,April,Male,Service,Yes,4,7,8,0.79,High Risk
EMP015231,17-11-2008,November,Female,Service,Yes,2,6,7.2,0.51,Low Risk
EMP015232,28-07-2008,July,Female,Product,Yes,1,3,4.2,0.32,Low Risk
EMP015233,02-02-2008,February,Female,Service,Yes,1,3,4.6,0.41,Low Risk
EMP015235,31-12-2008,December,Female,Service,No,2,4,5.7,0.43,Low Risk
EMP015236,16-12-2008,December,Male,Service,Yes,2,4,5.4,0.45,Low Risk
EMP015239,21-12-2008,December,Male,Service,Yes,1,4,5.3,0.42,Low Risk
EMP015240,25-05-2008,May,Male,Service,Yes,2,4,6.5,0.45,Low Risk
EMP015241,04-09-2008,September,Female,Service,Yes,2,4,4.3,0.36,Low Risk
EMP015242,21-06-2008,June,Male,Product,Yes,1,1,0.4,0,Low Risk
EMP015243,18-03-2008,March,Female,Product,No,3,6,7.7,0.63,Low Risk
EMP015244,07-04-2008,April,Male,Product,Yes,0,1,0.1,0.03,Low Risk
EMP015245,03-10-2008,October,Female,Service,Yes,3,4,6.6,0.49,Low Risk
EMP015247,20-06-2008,June,Male,Service,No,0,1,3.2,0.27,Low Risk
EMP015249,16-04-2008,April,Male,Product,Yes,1,2,4.8,0.31,Low Risk
EMP015250,10-04-2008,April,Male,Service,No,2,5,4.6,0.4,Low Risk
EMP015251,05-09-2008,September,Male,Service,No,3,7,7.9,0.67,Low Risk
EMP015252,30-09-2008,September,Female,Service,No,0,2,3.6,0.28,Low Risk
EMP015253,27-04-2008,April,Female,Service,Yes,1,3,4,0.32,Low Risk
EMP015254,26-02-2008,February,Male,Product,Yes,1,3,4.3,0.33,Low Risk
EMP015255,30-11-2008,November,Male,Service,No,2,4,5.6,0.35,Low Risk
EMP015256,23-02-2008,February,Male,Service,Yes,4,9,8.5,0.7,High Risk
